EMP_ID,Role,Domain,Analytical Skills,Technical Proficiency,Communication Skills,Problem Solving Skills,test,dafedaf,lkjdhfdghj,Years of experience in Business Analysis,Experience of related Domain,Leadership-Team lead experience,etset,Bachelor's Degree,Master's Degree,KPI_Score,Proficiency in Programming Languages,"Database Management (SQL, NoSQL)",API Development and Integration,Knowledge of Frameworks,Understanding of Microservices Architecture,Years of experience in Bacend Engineer,"Scripting and Automation (Python, Bash)",Continuous Integration/Continuous Deployment,"Cloud Platforms ( AWS, Azure, GCP)",Configuration Management Tools,Monitoring and Logging Tools,Years of experience in DevOps Engineer,Leadership/Team lead experience,Proficiency in HTML/CSS,Proficiency in JavaScript/TypeScript,Knowledge of Frontend Frameworks/Libraries,UI/UX Design Principles,Responsive Design and Cross-Browser Compatibility,Years of experience in FrontEnd engineer,Proficiency in Frontend Technologies,Proficiency in Backend Technologies,Knowledge of Frontend Frameworks,Knowledge of Backend Frameworks,Years of experience in Fullstack engineer,planning & scheduling,Leadership and Team Management,Risk Management,Budgeting and Cost Control,Knowledge of Project Management Methodologies,Excellent communication,Test Automation,Knowledge of testing methodologies,Bug tracking and reporting,Years of experience in QA,Technical Expertise,Project Management Skills,Problem-Solving and Decision-Making,Communication and Collaboration,Years of experience in Tech Lead,Performance_Category
QU_SYN_431,Quality Assurance Engineer,Finance,,,,,,,,,6 - 14,,,related,Unrelated,47.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Novice,Novice,Advanced,Intermediate,1-2 years,,,,,,Medium
QU_SYN_432,Quality Assurance Engineer,E-Commerce,,,,,,,,,15+,,,related,Unrelated,70.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Advanced,Advanced,Intermediate,Advanced,3-5 years,,,,,,High
QU_SYN_433,Quality Assurance Engineer,E-Commerce,,,,,,,,,0 - 5,,,Unrelated,related,53.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Novice,Advanced,Novice,Advanced,1-2 years,,,,,,Medium
QU_SYN_434,Quality Assurance Engineer,Finance,,,,,,,,,0 - 5,,,Unrelated,Unrelated,55.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Novice,Advanced,5+ years,,,,,,Medium
QU_SYN_435,Quality Assurance Engineer,Finance,,,,,,,,,6 - 14,,,related,Unrelated,46.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Novice,Intermediate,Novice,Intermediate,1-2 years,,,,,,Medium
QU_SYN_436,Quality Assurance Engineer,Health,,,,,,,,,0 - 5,,,Unrelated,related,37.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Advanced,Novice,Novice,Intermediate,1-2 years,,,,,,Medium
QU_SYN_437,Quality Assurance Engineer,E-Commerce,,,,,,,,,0 - 5,,,related,Unrelated,46.5,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Novice,Novice,Novice,Advanced,3-5 years,,,,,,Medium
QU_SYN_438,Quality Assurance Engineer,Health,,,,,,,,,15+,,,Unrelated,related,56.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Novice,Advanced,1-2 years,,,,,,Medium
QU_SYN_439,Quality Assurance Engineer,Health,,,,,,,,,15+,,,related,Unrelated,80.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Novice,Intermediate,Advanced,Advanced,5+ years,,,,,,High
QU_SYN_440,Quality Assurance Engineer,E-Commerce,,,,,,,,,0 - 5,,,Unrelated,Unrelated,39.5,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Novice,Intermediate,Novice,Novice,3-5 years,,,,,,Medium
QU_SYN_441,Quality Assurance Engineer,Finance,,,,,,,,,0 - 5,,,Unrelated,related,48.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Advanced,Intermediate,Novice,Advanced,1-2 years,,,,,,Medium
QU_SYN_442,Quality Assurance Engineer,Education,,,,,,,,,6 - 14,,,related,Unrelated,64.5,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Novice,Advanced,Advanced,Novice,3-5 years,,,,,,High
QU_SYN_443,Quality Assurance Engineer,E-Commerce,,,,,,,,,0 - 5,,,Unrelated,related,45.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Novice,Advanced,Novice,Novice,1-2 years,,,,,,Medium
QU_SYN_444,Quality Assurance Engineer,Education,,,,,,,,,15+,,,Unrelated,related,59.5,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Advanced,Novice,3-5 years,,,,,,Medium
QU_SYN_445,Quality Assurance Engineer,Education,,,,,,,,,6 - 14,,,Unrelated,related,60.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Novice,Advanced,Novice,Novice,5+ years,,,,,,Medium
QU_SYN_446,Quality Assurance Engineer,Education,,,,,,,,,6 - 14,,,related,Unrelated,44.5,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Novice,Novice,Intermediate,Intermediate,1-2 years,,,,,,Medium
QU_SYN_447,Quality Assurance Engineer,E-Commerce,,,,,,,,,15+,,,Unrelated,Unrelated,46.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Novice,Intermediate,1-2 years,,,,,,Medium
QU_SYN_448,Quality Assurance Engineer,E-Commerce,,,,,,,,,0 - 5,,,related,related,42.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Novice,Novice,Novice,Advanced,1-2 years,,,,,,Medium
QU_SYN_449,Quality Assurance Engineer,Finance,,,,,,,,,15+,,,related,Unrelated,59.5,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Advanced,Intermediate,Intermediate,Novice,5+ years,,,,,,Medium
QU_SYN_450,Quality Assurance Engineer,Education,,,,,,,,,0 - 5,,,Unrelated,related,56.5,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Intermediate,Novice,5+ years,,,,,,Medium
QU_SYN_451,Quality Assurance Engineer,Education,,,,,,,,,15+,,,Unrelated,related,70.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Novice,Advanced,Advanced,Novice,1-2 years,,,,,,High
QU_SYN_452,Quality Assurance Engineer,Education,,,,,,,,,6 - 14,,,Unrelated,Unrelated,49.5,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Intermediate,Novice,5+ years,,,,,,Medium
QU_SYN_453,Quality Assurance Engineer,Finance,,,,,,,,,15+,,,related,related,65.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Intermediate,Advanced,3-5 years,,,,,,High
QU_SYN_454,Quality Assurance Engineer,Finance,,,,,,,,,0 - 5,,,related,related,37.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Intermediate,Novice,Novice,Intermediate,1-2 years,,,,,,Medium
QU_SYN_455,Quality Assurance Engineer,Education,,,,,,,,,15+,,,Unrelated,Unrelated,67.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Novice,Intermediate,Advanced,Novice,5+ years,,,,,,High
QU_SYN_456,Quality Assurance Engineer,Health,,,,,,,,,15+,,,Unrelated,related,85.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Intermediate,Advanced,Advanced,Intermediate,5+ years,,,,,,High
QU_SYN_457,Quality Assurance Engineer,Finance,,,,,,,,,15+,,,Unrelated,related,54.5,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Intermediate,Novice,Novice,Advanced,3-5 years,,,,,,Medium
QU_SYN_458,Quality Assurance Engineer,Finance,,,,,,,,,6 - 14,,,related,Unrelated,77.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Novice,Advanced,Advanced,Novice,5+ years,,,,,,High
QU_SYN_459,Quality Assurance Engineer,E-Commerce,,,,,,,,,6 - 14,,,Unrelated,related,56.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Novice,Advanced,Novice,Advanced,1-2 years,,,,,,Medium
QU_SYN_460,Quality Assurance Engineer,Health,,,,,,,,,0 - 5,,,Unrelated,related,49.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Novice,Novice,Novice,Advanced,5+ years,,,,,,Medium
QU_SYN_461,Quality Assurance Engineer,Education,,,,,,,,,15+,,,Unrelated,Unrelated,63.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Intermediate,Advanced,Advanced,Intermediate,1-2 years,,,,,,High
QU_SYN_462,Quality Assurance Engineer,E-Commerce,,,,,,,,,15+,,,related,Unrelated,59.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Novice,Novice,Intermediate,Advanced,3-5 years,,,,,,Medium
QU_SYN_463,Quality Assurance Engineer,Health,,,,,,,,,6 - 14,,,related,related,49.5,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Intermediate,Novice,Intermediate,Advanced,1-2 years,,,,,,Medium
QU_SYN_464,Quality Assurance Engineer,Health,,,,,,,,,0 - 5,,,related,related,70.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Intermediate,Advanced,Novice,Advanced,5+ years,,,,,,High
QU_SYN_465,Quality Assurance Engineer,Finance,,,,,,,,,15+,,,Unrelated,related,61.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Advanced,Advanced,Novice,Advanced,1-2 years,,,,,,High
QU_SYN_466,Quality Assurance Engineer,Education,,,,,,,,,0 - 5,,,Unrelated,related,64.5,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Novice,Intermediate,Intermediate,Advanced,5+ years,,,,,,High
QU_SYN_467,Quality Assurance Engineer,Education,,,,,,,,,15+,,,related,Unrelated,65.5,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Intermediate,Advanced,Novice,Intermediate,3-5 years,,,,,,High
QU_SYN_468,Quality Assurance Engineer,E-Commerce,,,,,,,,,0 - 5,,,Unrelated,related,62.5,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Intermediate,Advanced,Novice,Advanced,3-5 years,,,,,,High
QU_SYN_469,Quality Assurance Engineer,Education,,,,,,,,,0 - 5,,,related,Unrelated,58.5,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Novice,Novice,Advanced,Advanced,3-5 years,,,,,,Medium
QU_SYN_470,Quality Assurance Engineer,Health,,,,,,,,,0 - 5,,,related,Unrelated,53.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Advanced,Advanced,Novice,Intermediate,1-2 years,,,,,,Medium
QU_SYN_471,Quality Assurance Engineer,E-Commerce,,,,,,,,,15+,,,Unrelated,Unrelated,62.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Advanced,Intermediate,Advanced,Novice,5+ years,,,,,,High
QU_SYN_472,Quality Assurance Engineer,Finance,,,,,,,,,15+,,,related,Unrelated,52.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Intermediate,Novice,Novice,Intermediate,5+ years,,,,,,Medium
QU_SYN_473,Quality Assurance Engineer,Education,,,,,,,,,0 - 5,,,related,Unrelated,59.5,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Advanced,Intermediate,Intermediate,Intermediate,5+ years,,,,,,Medium
QU_SYN_474,Quality Assurance Engineer,E-Commerce,,,,,,,,,15+,,,related,Unrelated,40.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Novice,Novice,Novice,Intermediate,1-2 years,,,,,,Medium
QU_SYN_475,Quality Assurance Engineer,Finance,,,,,,,,,15+,,,Unrelated,Unrelated,70.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Advanced,Advanced,5+ years,,,,,,High
QU_SYN_476,Quality Assurance Engineer,Education,,,,,,,,,15+,,,Unrelated,Unrelated,68.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Intermediate,Advanced,Novice,Advanced,5+ years,,,,,,High
QU_SYN_477,Quality Assurance Engineer,Finance,,,,,,,,,6 - 14,,,Unrelated,Unrelated,36.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Novice,Intermediate,Novice,Intermediate,1-2 years,,,,,,Medium
QU_SYN_478,Quality Assurance Engineer,Health,,,,,,,,,0 - 5,,,related,Unrelated,56.5,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Novice,Intermediate,Intermediate,Novice,5+ years,,,,,,Medium
QU_SYN_479,Quality Assurance Engineer,Education,,,,,,,,,15+,,,related,related,57.5,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Novice,Intermediate,Intermediate,Novice,1-2 years,,,,,,Medium
QU_SYN_480,Quality Assurance Engineer,Health,,,,,,,,,6 - 14,,,Unrelated,Unrelated,48.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Intermediate,Advanced,Novice,Novice,1-2 years,,,,,,Medium
QU_SYN_481,Quality Assurance Engineer,E-Commerce,,,,,,,,,6 - 14,,,Unrelated,Unrelated,47.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Advanced,Novice,Novice,Advanced,5+ years,,,,,,Medium
QU_SYN_482,Quality Assurance Engineer,Education,,,,,,,,,6 - 14,,,Unrelated,related,55.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Advanced,Intermediate,Advanced,Novice,1-2 years,,,,,,Medium
QU_SYN_483,Quality Assurance Engineer,Health,,,,,,,,,15+,,,Unrelated,Unrelated,61.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Novice,Novice,Advanced,Novice,5+ years,,,,,,High
QU_SYN_484,Quality Assurance Engineer,Finance,,,,,,,,,0 - 5,,,Unrelated,Unrelated,42.5,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Novice,Intermediate,3-5 years,,,,,,Medium
QU_SYN_485,Quality Assurance Engineer,E-Commerce,,,,,,,,,0 - 5,,,Unrelated,related,72.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Advanced,Advanced,5+ years,,,,,,High
QU_SYN_486,Quality Assurance Engineer,Finance,,,,,,,,,6 - 14,,,related,Unrelated,53.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Novice,Advanced,Novice,Novice,1-2 years,,,,,,Medium
QU_SYN_487,Quality Assurance Engineer,E-Commerce,,,,,,,,,6 - 14,,,Unrelated,related,44.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Intermediate,Novice,Novice,Novice,5+ years,,,,,,Medium
QU_SYN_488,Quality Assurance Engineer,E-Commerce,,,,,,,,,0 - 5,,,Unrelated,related,54.5,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Advanced,Intermediate,Intermediate,Intermediate,5+ years,,,,,,Medium
QU_SYN_489,Quality Assurance Engineer,Education,,,,,,,,,6 - 14,,,related,related,65.5,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Advanced,Advanced,Novice,Advanced,3-5 years,,,,,,High
QU_SYN_490,Quality Assurance Engineer,Education,,,,,,,,,6 - 14,,,related,Unrelated,49.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Advanced,Novice,Novice,Novice,5+ years,,,,,,Medium
QU_SYN_491,Quality Assurance Engineer,Education,,,,,,,,,0 - 5,,,related,Unrelated,35.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Advanced,Intermediate,Novice,Novice,1-2 years,,,,,,Medium
QU_SYN_492,Quality Assurance Engineer,Education,,,,,,,,,6 - 14,,,related,Unrelated,51.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Intermediate,Advanced,Novice,Intermediate,1-2 years,,,,,,Medium
QU_SYN_493,Quality Assurance Engineer,Health,,,,,,,,,6 - 14,,,related,Unrelated,41.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Novice,Novice,Intermediate,Novice,3-5 years,,,,,,Medium
QU_SYN_494,Quality Assurance Engineer,Education,,,,,,,,,0 - 5,,,Unrelated,Unrelated,55.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Advanced,Intermediate,Novice,Advanced,5+ years,,,,,,Medium
QU_SYN_495,Quality Assurance Engineer,Health,,,,,,,,,6 - 14,,,Unrelated,Unrelated,58.0,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Novice,Advanced,5+ years,,,,,,Medium
QU_SYN_496,Quality Assurance Engineer,Education,,,,,,,,,0 - 5,,,Unrelated,Unrelated,49.5,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Intermediate,Intermediate,5+ years,,,,,,Medium
QU_SYN_497,Quality Assurance Engineer,Health,,,,,,,,,15+,,,Unrelated,related,82.5,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Intermediate,Advanced,Advanced,Advanced,3-5 years,,,,,,High
QU_SYN_498,Quality Assurance Engineer,Finance,,,,,,,,,15+,,,Unrelated,related,67.5,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Advanced,Intermediate,Intermediate,Intermediate,5+ years,,,,,,High
QU_SYN_499,Quality Assurance Engineer,Health,,,,,,,,,6 - 14,,,related,Unrelated,50.0,,,,,,,,,,,,,Non-Lead,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Intermediate,Intermediate,3-5 years,,,,,,Medium
TE_SYN_0,Tech Lead,Health,,,,,,,,,0 - 5,,,Unrelated,related,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Advanced,Novice,Advanced,Intermediate,3-5 years,High
TE_SYN_1,Tech Lead,Education,,,,,,,,,0 - 5,,,related,Unrelated,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Novice,Intermediate,Intermediate,Intermediate,1-2 years,Medium
TE_SYN_2,Tech Lead,Education,,,,,,,,,0 - 5,,,related,related,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,,,,,,,,,Novice,Intermediate,Advanced,Advanced,1-2 years,Medium
TE_SYN_3,Tech Lead,Finance,,,,,,,,,15+,,,related,Unrelated,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Intermediate,Advanced,Novice,Advanced,1-2 years,High
TE_SYN_4,Tech Lead,E-Commerce,,,,,,,,,0 - 5,,,Unrelated,related,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,,,,,,,,,Novice,Novice,Advanced,Advanced,5+ years,Medium
TE_SYN_5,Tech Lead,Finance,,,,,,,,,0 - 5,,,Unrelated,Unrelated,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,,,,,,,,,Novice,Novice,Advanced,Novice,3-5 years,Medium
TE_SYN_6,Tech Lead,Finance,,,,,,,,,0 - 5,,,related,Unrelated,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Novice,Intermediate,Novice,Intermediate,5+ years,Medium
TE_SYN_7,Tech Lead,E-Commerce,,,,,,,,,0 - 5,,,related,Unrelated,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,,,,,,,,,Advanced,Intermediate,Advanced,Advanced,3-5 years,High
TE_SYN_8,Tech Lead,Finance,,,,,,,,,6 - 14,,,Unrelated,related,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Advanced,Intermediate,Intermediate,Intermediate,1-2 years,High
TE_SYN_9,Tech Lead,Health,,,,,,,,,15+,,,related,related,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,,,,,,,,,Advanced,Novice,Novice,Novice,3-5 years,High
TE_SYN_10,Tech Lead,Finance,,,,,,,,,15+,,,Unrelated,Unrelated,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Novice,Novice,Intermediate,Intermediate,1-2 years,Medium
TE_SYN_11,Tech Lead,Health,,,,,,,,,15+,,,related,related,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,,,,,,,,,Intermediate,Novice,Novice,Advanced,1-2 years,High
TE_SYN_12,Tech Lead,E-Commerce,,,,,,,,,15+,,,Unrelated,related,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Novice,Intermediate,Novice,Advanced,5+ years,High
TE_SYN_13,Tech Lead,E-Commerce,,,,,,,,,6 - 14,,,related,Unrelated,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Intermediate,Novice,Advanced,Intermediate,1-2 years,High
TE_SYN_14,Tech Lead,Health,,,,,,,,,15+,,,Unrelated,related,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Advanced,Advanced,Advanced,Intermediate,1-2 years,High
TE_SYN_15,Tech Lead,Education,,,,,,,,,6 - 14,,,related,related,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Novice,Intermediate,Novice,Intermediate,3-5 years,Medium
TE_SYN_16,Tech Lead,Education,,,,,,,,,15+,,,Unrelated,related,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Novice,Novice,Intermediate,Intermediate,1-2 years,Medium
TE_SYN_17,Tech Lead,Health,,,,,,,,,0 - 5,,,related,Unrelated,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,,,,,,,,,Advanced,Novice,Novice,Novice,1-2 years,Medium
TE_SYN_18,Tech Lead,Health,,,,,,,,,15+,,,Unrelated,Unrelated,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,,,,,,,,,Novice,Novice,Advanced,Intermediate,5+ years,Medium
TE_SYN_19,Tech Lead,E-Commerce,,,,,,,,,15+,,,Unrelated,Unrelated,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,,,,,,,,,Novice,Intermediate,Novice,Advanced,1-2 years,Medium
TE_SYN_20,Tech Lead,Finance,,,,,,,,,0 - 5,,,related,related,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Advanced,Novice,Advanced,Novice,3-5 years,High
TE_SYN_21,Tech Lead,Health,,,,,,,,,6 - 14,,,related,related,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Novice,Intermediate,Advanced,Advanced,5+ years,High
TE_SYN_22,Tech Lead,Health,,,,,,,,,6 - 14,,,related,related,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,,,,,,,,,Intermediate,Advanced,Intermediate,Advanced,3-5 years,High
TE_SYN_23,Tech Lead,Health,,,,,,,,,6 - 14,,,Unrelated,related,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Advanced,Intermediate,Advanced,Novice,5+ years,High
TE_SYN_24,Tech Lead,E-Commerce,,,,,,,,,15+,,,Unrelated,related,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,,,,,,,,,Intermediate,Advanced,Novice,Advanced,1-2 years,Medium
TE_SYN_25,Tech Lead,Health,,,,,,,,,6 - 14,,,Unrelated,Unrelated,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,,,,,,,,,Intermediate,Intermediate,Advanced,Novice,5+ years,Medium
TE_SYN_26,Tech Lead,Health,,,,,,,,,6 - 14,,,Unrelated,Unrelated,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,,,,,,,,,Intermediate,Advanced,Intermediate,Intermediate,1-2 years,Medium
TE_SYN_27,Tech Lead,Finance,,,,,,,,,15+,,,Unrelated,related,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,,,,,,,,,Intermediate,Advanced,Intermediate,Novice,5+ years,High
TE_SYN_28,Tech Lead,E-Commerce,,,,,,,,,15+,,,Unrelated,Unrelated,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,,,,,,,,,Intermediate,Advanced,Advanced,Intermediate,5+ years,High
TE_SYN_29,Tech Lead,E-Commerce,,,,,,,,,0 - 5,,,Unrelated,Unrelated,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,,,,,,,,,Advanced,Novice,Advanced,Novice,5+ years,Medium
TE_SYN_30,Tech Lead,Health,,,,,,,,,6 - 14,,,Unrelated,related,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Novice,Novice,Advanced,Intermediate,1-2 years,Medium
TE_SYN_31,Tech Lead,E-Commerce,,,,,,,,,15+,,,Unrelated,Unrelated,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Advanced,Intermediate,Intermediate,Advanced,3-5 years,High
TE_SYN_32,Tech Lead,Health,,,,,,,,,6 - 14,,,Unrelated,Unrelated,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Intermediate,Novice,Novice,Advanced,5+ years,High
TE_SYN_33,Tech Lead,Education,,,,,,,,,6 - 14,,,related,Unrelated,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,,,,,,,,,Intermediate,Advanced,Intermediate,Novice,1-2 years,Medium
TE_SYN_34,Tech Lead,E-Commerce,,,,,,,,,0 - 5,,,related,related,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Advanced,Novice,Novice,Novice,1-2 years,Medium
TE_SYN_35,Tech Lead,E-Commerce,,,,,,,,,0 - 5,,,Unrelated,related,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Novice,Novice,Novice,Intermediate,5+ years,Medium
TE_SYN_36,Tech Lead,E-Commerce,,,,,,,,,6 - 14,,,Unrelated,related,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,,,,,,,,,Novice,Advanced,Novice,Intermediate,5+ years,Medium
TE_SYN_37,Tech Lead,Health,,,,,,,,,0 - 5,,,related,Unrelated,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,,,,,,,,,Intermediate,Novice,Advanced,Novice,1-2 years,Medium
TE_SYN_38,Tech Lead,Health,,,,,,,,,15+,,,related,Unrelated,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,,,,,,,,,Advanced,Novice,Intermediate,Advanced,3-5 years,High
TE_SYN_39,Tech Lead,Education,,,,,,,,,15+,,,related,related,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,,,,,,,,,Novice,Intermediate,Intermediate,Advanced,3-5 years,High
TE_SYN_40,Tech Lead,E-Commerce,,,,,,,,,0 - 5,,,related,Unrelated,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Novice,Advanced,Novice,Novice,5+ years,Medium
TE_SYN_41,Tech Lead,E-Commerce,,,,,,,,,0 - 5,,,related,related,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,,,,,,,,,Intermediate,Novice,Advanced,Intermediate,5+ years,High
TE_SYN_42,Tech Lead,E-Commerce,,,,,,,,,6 - 14,,,Unrelated,related,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,,,,,,,,,Novice,Advanced,Intermediate,Advanced,1-2 years,Medium
TE_SYN_43,Tech Lead,Education,,,,,,,,,6 - 14,,,related,related,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,,,,,,,,,Novice,Advanced,Intermediate,Advanced,1-2 years,Medium
